Firm*,First Name*,Last Name*,Email Address*,Preferred Language*,Default Module,User ID*,SecureZone ID,OSS User ID,CR2 User ID,SSO User ID,Role*,Firm Level Access*,RR Code Assignment,Module Overrides,Features
NBIN,Alex,testing,test123457@nbc.ca,EN,firm_client_accounts,alex.testing,1234,ProxyH,,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,"paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",manage_login_support_only
NBIN,Alexandre,Kochlan,alexandre.kochlan@nbc.ca,EN,firm_client_accounts,alexandre.kochlan.uat,,ProxyH,alexandre.r3,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,tools_menu,
NBIN,Alexandre,Razmakhnine,alexander.razmakhnin@nbc.ca,EN,firm_client_accounts,alexandre.razmakhnine.uat,,,c59721a3,,ManageFirmAndUser_V1.17,FALSE,,"paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Alexis,Valois-Adamowicz,alexis.valoisadamowicz@bnc.ca,EN,firm_client_accounts,alexis.valoisadamowicz.uat,NBINIA,ProxyH,,,AdminAll_V1.17,TRUE,AAAA-9999,,
NBIN,Ali,Azizi,ali.azizi@nbc.ca,EN,firm_client_accounts,ali.azizi.uat,,,,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,,"view_system_events,feature_conf"
NBIN,Ameni,Souissi,ameni.souissi@bnc.ca,EN,firm_client_accounts,ameni.souissi.uat,"soam0008,SOAM000A,SOAM0009",ProxyH,,,AdminAll_V1.17,FALSE,,"statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Andrew,Halsall,andrew.halsall@bnc.ca,EN,firm_client_accounts,andrew.halsall,"somagdi4,ANHA0001",ProxyH,TestFum44508.QA44508,,ManageAll_V1.17,TRUE,AAAA-9999,"statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Anick,Joseph,anick.joseph@bnc.ca,EN,firm_client_accounts,anick.joseph.uat,joan0007,,,,ManageFirmAndUser_V1.17,FALSE,,"feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Anish,Ahluwalia,anish@nbc.ca,EN,firm_client_accounts,anish.ahluwalia,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Anish,BM,anish@nbc.ca,EN,firm_client_accounts,anish.bm,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Anna,Smith,anna.smith.uat@nbc.ca,EN,firm_client_accounts,anna.smith.uat,,,,,ManageAll_V1.17,FALSE,,"orders_module,orders_upload,trade_allocations_menu,trade_allocations_approvals_menu,trade_allocations_processor_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Aravi,Premachandran,aravi.premachandran@nbc.ca,EN,firm_client_accounts,aravi.premachandran.uat,NBINIA,ProxyH,,,ManageAll_V1.17,TRUE,AAAA-9999,mf_orders_upload,"mf_product,equity_product"
NBIN,Arnott,Craig,craig.arnott@nbc.ca,EN,firm_client_accounts,arnott.craig.uat,,CXTESTZ,,,AdminOrders_V1.17,FALSE,AAAA-9999,"compass_r2,orders_upload,questionnaire_applications,soma_servicing,infinite_applications,tools_menu,paper_upload_menu,trade_allocations_menu,trade_allocations_approvals_menu,trade_allocations_processor_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload","mf_product,equity_product"
NBIN,Arthur,Margulies,arthur.margulies@nbc.ca,EN,firm_client_accounts,arthur.margulies.uat,NBINIA,ProxyH,,,GlobalAdmin,TRUE,AAAA-9999,,"mf_product,equity_product,options_product"
NBIN,ate,trest,asasdsaddasdsad@nbc.ca,EN,firm_client_accounts,ate.trest.uat,,,,,ManageAllButNotTrade,TRUE,AAAA-9999,,
NBIN,Atesh,Gulchand,atesh.gulchand@nbc.ca,EN,firm_client_accounts,atesh.gulchand,22,ProxyH,,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,"feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Atesh,Gulchand,atesh.gulchand@nbc.ca,EN,firm_client_accounts,atesh.gulchand1.uat,NBINIA,ProxyH,,,ManageAll_V1.17,FALSE,AAAA-9999,"statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload","mf_product,equity_product"
NBIN,Atesh,Gulchand,atesh.gulchandani-dwh@nbc.ca,EN,firm_client_accounts,atesh.gulchand2.uat,sully,ProxyH,testuserwizard4,,ManageOrders_V1.17,FALSE,AAAA-9999,"compass_r2,orders_module,orders_upload,questionnaire_applications,soma_servicing,infinite_applications,tools_menu,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Atesh,test,ewrewr@gmail.com,EN,firm_client_accounts,atesh.test22.uat,"cyad0001,rofr0002",proxyh,,,AdminAll_V1.17,FALSE,AAAA-9999,"compass_r2,infinite_applications,orders_module,orders_upload,questionnaire_applications,soma_intervention,soma_servicing,form_applications,tools_menu,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Atesh,test,edsadwrewr@gmail.com,FR,compass_r2,atesh.test23.uat,,,,,ConfigurePlatformV1.17,FALSE,AAAA-9999,,
NBIN,AVIJIT,SAXENA,avijit.saxena@nbc.ca,EN,firm_client_accounts,avijit.saxena,SOMAGDI4,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Avis,random1,avi.123@gmail.com,EN,firm_client_accounts,avis.random,Edward,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Azix,Hajir,aziz.hajir@bnc.ca,EN,firm_client_accounts,azix.hajir.uat,haaz0004,,,,ManageFirmAndUser,FALSE,,,
NBIN,Aziz,Hajir,aziz.hajir@bnc.ca,EN,firm_client_accounts,aziz.hajir.uat,NBINIA,ProxyH,,,AdminAll_V1.17,TRUE,AAAA-9999,,"mf_product,equity_product,options_product"
NBIN,Babita,Khanna,babita.khanna@nbc.ca,EN,firm_client_accounts,babita.khanna.uat,,,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,,
NBIN,Benjamin,Lovegrove,benjamin.lovegrove@nbc.ca,EN,firm_client_accounts,benjamin.lovegrove.uat,SOC,ProxyH,Benjamin.Lovegrove,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,"feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Benoit,Larcheveque,benoit.larcheveque@bnc.ca,FR,firm_client_accounts,benoit.larcheveque.uat,NBINIA,ProxyH,,,AdminAll_V1.17,TRUE,AAAA-9999,mf_orders_upload,"mf_product,equity_product"
NBIN,Benson,Jeffrey,benson.jeffrey1@nbc.ca,EN,firm_client_accounts,benson.jeffrey,NBINIA,ProxyH,accesscontrol73.uat,,AdminAll_V1.17,TRUE,AAAA-9999,"paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Bilal,Ahmed,bilal.ahmed_1@nbc.ca,FR,firm_client_accounts,bilal.ahmed1,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Bilal,Ahmed Branch Manager,bahmed@nbc.ca,EN,firm_client_accounts,bilal.ahmedbranchmanager,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Bilal,Ahmed CPMC,bilal.ahmedcpmc@nbc.ca,EN,firm_client_accounts,bilal.ahmedcpmc,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,bnbvcnbvc,gvvcbcv,dfdgdsfdsf1990@gmail.com,EN,firm_client_accounts,bnbvcnbvc.gvvcbcv.uat,,,TestFum576344.QA576344,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,"paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,boubker,boujarfa,boubker.boujarfa@bnc.ca,EN,firm_client_accounts,boubker.boujarfa.uat,bobo0002,,,,ManageFirmAndUser_V1.17,FALSE,,"feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Brad,Pit,ghazal.tehrani@nbc.ca,EN,firm_client_accounts,brad.pit.uat,,,,,ManageAll_V1.17,FALSE,,"orders_module,orders_upload,trade_allocations_menu,trade_allocations_approvals_menu,trade_allocations_processor_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,brayden,ta,kamali.arunamanivannan@nbc.ca,EN,firm_client_accounts,brayden.ta.uat,,,,,ViewOnlyConfidentialProfile_V1.17,FALSE,,,
NBIN,brayden,ta2,kamali.arunamanivannan@nbc.ca,EN,firm_client_accounts,brayden.ta2.uat,,,,,ViewOnlyConfidentialProfile_V1.17,FALSE,AAAA-9999,,
NBIN,brayden,ta3,kamali.arunamanivannan@nbc.ca,EN,firm_client_accounts,brayden.ta3.uat,,,,,ViewOnlyConfidentialProfile_V1.17,FALSE,AAAA-9999,,
NBIN,Brayden,a,kamali.arunamanivannan@nbc.ca,EN,firm_client_accounts,brayden.a.uat,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,,
NBIN,Brendan,Abraham,brendan.abraham@bnc.ca,EN,firm_client_accounts,brendan.abraham.uat,NBINIA,ProxyH,Brendan.Abraham1,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,"paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Brice,Chevalier,brice.chevalier@bnc.ca,EN,firm_client_accounts,brice.chevalier.uat,NBINIA,ProxyH,,,AdminAll_V1.17,TRUE,AAAA-9999,,
NBIN,broadridge,safari,broadridge.safari@nbc.ca,EN,firm_client_accounts,broadridge.safari.uat,NBINIA,ProxyH,broadridge.safari,,ManageAll_V1.17,FALSE,,"gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,bulk,tester,brijesh.shivnani@nbc.ca,EN,firm_client_accounts,bulk.tester,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",view_system_events
NBIN,Bulk,Upload11,bulk.upload11@gmail.com,EN,firm_client_accounts,FUM2024527184054.TEST.uat,"NBINIA,SZID",,FUM2024527184054.TEST,,ManageFirmAndUser_V1.17,FALSE,"AAAA-AAAA, BBBB-BBBB","orders_module,paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Bulk,Upload3,bulk.upload3@gmail.com,FR,firm_client_accounts,sso3.uat,NBINIA,PROXYH,FUM2024527161333.TEST,,ManageFirmAndUser_V1.17,FALSE,"AAAA-AAAA, BBBB-BBBB","orders_module,paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Bulk,Upload5,bulk.upload5@gmail.com,FR,firm_client_accounts,FUM202452716568.TEST.uat,"NBINIA,SZID",PROXYH,FUM202452716568.TEST,,ManageFirmAndUser_V1.17,FALSE,"AAAA-AAAA, BBBB-BBBB","orders_module,paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Bulk,Upload7,bulk.upload7@gmail.com,EN,firm_client_accounts,FUM2024527174711.TEST.uat,"NBINIA,SZID",,FUM2024527174711.TEST,,ManageFirmAndUser_V1.17,FALSE,"AAAA-AAAA, BBBB-BBBB","orders_module,paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Bulk,Upload9,bulk.upload9@gmail.com,EN,firm_client_accounts,FUM2024527182135.TEST.uat,"NBINIA,SZID",,FUM2024527182135.TEST,,ManageFirmAndUser_V1.17,FALSE,"AAAA-AAAA, BBBB-BBBB","orders_module,paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Bulk,user15,bulk.user15@gmail.com,EN,firm_client_accounts,sso15.uat,"SZ1,SZ2",oss15,FUM202453015947.TEST,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,"orders_module,paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Callaghan-Brown,Leroy,leroy.callaghanbrown@nbc.ca,EN,firm_client_accounts,callaghanbrown.leroy.uat,,CXTESTZ,,,AdminAll_V1.17,FALSE,AAAA-9999,"compass_r2,infinite_applications,orders_upload,questionnaire_applications,soma_intervention,soma_servicing,form_applications,tools_menu,paper_upload_menu,trade_allocations_menu,trade_allocations_approvals_menu,trade_allocations_processor_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload","mf_product,equity_product"
NBIN,Candi,Global Admin,candi.so@nbc.ca,EN,firm_client_accounts,candi.globaladmin.uat,"SOC,SOC2",proxyH,rulli.gabriel,,ManageServicingAndTrades,TRUE,AAAA-9999,,
NBIN,Candi,loginonly,candi.so@nbc.ca,EN,users_module,candi.loginonly.uat,,compxtr,AL.TYNAN,,ManageFirmAndUser_V1.17,FALSE,,"orders_module,questionnaire_applications,soma_servicing,tools_menu,paper_upload_menu,trade_allocations_menu,system_event_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",manage_login_support_only
NBIN,Candi,manage_login,candi.so@nbc.ca,EN,users_module,candi.managelogin.uat,,,test.leonf1,,ViewOnlyNonConfidentialProfile,FALSE,,,
NBIN,Candi,Manage Users,candi.so@nbc.ca,EN,users_module,candi.manageusers.uat,,,dan.test,,ViewOnlyConfidentialProfile_V1.17,FALSE,AAAA-9999,,
NBIN,Candi,NBCCS,candi.so@nbc.ca,EN,firm_client_accounts,candi.nbccs,SOC,ProxyX,candi.nbccs,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu","view_system_events,feature_conf"
NBIN,Candi,nbin,candi.so@nbc.ca,EN,firm_client_accounts,candi.nbin1.uat,,null,test.accesscontrol1,,AdminOrdersAndTrades,TRUE,AAAA-9999,"tax_documents_menu,tools_menu,trade_confirmations_menu","mf_product,view_system_events"
NBIN,Candi,NBIN,candi.so@bnc.ca,EN,users_module,candi.nbin2.uat,"SOC,SOCA",ProxyH,perftesting15.uat,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,,
NBIN,Candi,notmfu,candi.so@nbc.ca,EN,firm_client_accounts,candi.notmfu.uat,SOC,,,,AdminAll_V1.17,FALSE,CNTA-CNTA,"paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Candi,So,candi.so@bnc.ca,EN,firm_client_accounts,candi.so.uat,SOCA2,COMPXTR,regtest.user,,GlobalAdmin,TRUE,AAAA-9999,"tools_menu,paper_upload_menu,tax_documents_menu","approve_option_applications,mf_product,equity_product,feature_conf"
NBIN,Candi,Test123,candi.test1@nbc.ca,EN,firm_client_accounts,candi.test1.uat,,ProxyH,test.test6,,ManageAccountsAndProfiles_V1.17,FALSE,"AA11-AA11, AA44-AA44, AA66-AA66, AA88-AA88, AA99-AA99, AAAA-AAAA, AABB-AABB, AACC-AACC, AADD-AADD, AAEE-AAEE, AAGG-AAGG, AAMM-AAMM","compass_r2,form_applications,orders_module,questionnaire_applications,infinite_applications,tools_menu,paper_upload_menu",
NBIN,Candi,TestAdvisor,candi.testadvisor@nbin.ca,EN,firm_client_accounts,candi.testadvisor.uat,SOC,ProxyH,test.water,,AdminAll_V1.17,TRUE,AAAA-9999,"paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Candi,TestBM,candi.testbm@nbin.ca,EN,firm_client_accounts,candi.testbm.uat,SOC2,ProxyH,testrpm.cabn,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Candi,TestN4,candi.testn4@nbin.ca,EN,firm_client_accounts,candi.testn4.uat,,ProxyH,test.cote,,ConfigurePlatformV1.17,FALSE,AAAA-9999,,
NBIN,Candi,TestOpsTrader,candi.testopstrader@nbin.ca,EN,firm_client_accounts,candi.testopstrader.uat,,ProxyH,test.lester,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Candi,TestProductSupport,candi.testproductsupport@nbin.ca,EN,firm_client_accounts,candi.testproductsupport.uat,,null,test.qcpm,,ManageFirmAndUser_V1.17,FALSE,,"compass_r2,firm_client_accounts,orders_module,questionnaire_applications,soma_servicing,tools_menu,paper_upload_menu,feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",manage_login_support_only
NBIN,Candi,TestTrader,candi.so@nbin.ca,EN,firm_client_accounts,candi.testtrader.uat,,ProxyH,test.alize,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Candi,Transition,candi.transition@nbc.ca,EN,firm_client_accounts,candi.transition,SOC,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Candi SAA,NBIN,candi.so@nbc.ca,EN,users_module,candi.nbin,"SOC,SOC2",COMPXTR,test.cor,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,,"view_system_events,feature_conf"
NBIN,Carine,Teyrouz,carine.teyrouz.trader@nbc.ca,EN,firm_client_accounts,carine.teyrouz.trader,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Carine,Teyrouz,carine.teyrouz.bm@nbc.ca,EN,firm_client_accounts,carine.teyrouz.bm,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Carine,Teyrouz,carine.teyrouz.assistant@nbc.ca,EN,firm_client_accounts,carine.teyrouz.assistant,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Carine,Teyrouz,carine.teyrouz.ops@nbc.ca,EN,firm_client_accounts,carine.teyrouz.ops,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Carine,Teyrouz,carine.teyrouz.advisor@nbc.ca,EN,firm_client_accounts,carine.teyrouz.advisor,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Carine,Teyrouz,carine.teyrouz@nbc.ca,EN,firm_client_accounts,carine.teyrouz,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Caroline,Advisor,carolineadvisor@gmail.com,EN,firm_client_accounts,caroline.advisor,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Caroline,NBIN,caroline.hare1@nbc.ca,EN,firm_client_accounts,caroline.nbin,"NBINIA,somagdi4,HACA0001",ProxyH,harc014,,AdminAll_V1.17,TRUE,AAAA-9999,"orders_upload,paper_upload_menu,mf_orders_upload","mf_product,equity_product"
NBIN,Cassandra,Gonsalves,cassandra.gonsalves@nbc.ca,EN,firm_client_accounts,cassandra.gonsalves,,ProxyH,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,CharlesAntoine@NBCN.COM,Bérubé,sfdsfs@nbbv.ca,EN,firm_client_accounts,charlesantoinenbcn.com.berube.uat,,,,,ManageAllButNotTrade,TRUE,AAAA-9999,,
NBIN,check,lastLoginDate,check.lastlogindate@nbc.ca,EN,firm_client_accounts,check.lastlogindate.uat,NBINIA,ProxyH,,,ManageAll_V1.17,TRUE,AAAA-9999,"gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,check,lastLoginDate2,check.lastlogindate2@nbc.ca,EN,firm_client_accounts,check.lastlogindate2.uat,NBINIA,ProxyH,,,ManageAll_V1.17,FALSE,,"gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,check,leftNav,paul.guevarra@nbc.ca,EN,firm_client_accounts,check.leftnav.uat,"NBINIA,nbcsuper",ProxyH,,,GlobalAdmin,TRUE,AAAA-9999,,"approve_option_applications,view_system_events,mf_product,equity_product,options_product,feature_conf"
NBIN,Christelle,Bijou,christelle.bijou@bnc.ca,EN,firm_client_accounts,christelle.bijou.uat,bich0002,,,,ManageFirmAndUser_V1.17,FALSE,,"feature_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Christian,Rojas,christian.rojas@nbc.ca,EN,firm_client_accounts,christian.rojas.uat,,,,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"compass_r2,orders_module,questionnaire_applications,soma_servicing,form_applications,trade_allocations_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Compassqa101,Hobranchmanager,compassqa101hobranchmanager@gmail.com,EN,firm_client_accounts,compassqa101.hobranchmanager.uat,ProxyH,ProxyH,Compassqa101.Hobranchmanager,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Compassqa101,Hocompliance,compassqa101.hocompliance@gmail.com,EN,firm_client_accounts,compassqa101.hocompliance.uat,ProxyH,ProxyH,rpp.test_contact,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Compassqa101,N4,compassqa101n4@gmail.com,EN,firm_client_accounts,compassqa101.n4.uat,ProxyH,ProxyH,ug.test3,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Compassqa101,Operations,compassqa101.operations@gmail.com,EN,firm_client_accounts,compassqa101.operations.uat,ProxyH,ProxyH,testuserwizard2,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Compassqa101,productsupport,compassqa101.productsupport@gmail.com,EN,firm_client_accounts,compassqa101.productsupport.uat,ProxyH,ProxyH,Compassqa101.productsupport,,ViewOnlyConfidentialProfile_V1.17,TRUE,AAAA-9999,"paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,cxfum,Automation624011,automation423341@nbc.com,EN,firm_client_accounts,cxfum.automation624011.uat,ProxyH,ProxyH,accesscontrolx8.qa,,Legacy-AdminAccountsAndProfiles,TRUE,AAAA-9999,,
NBIN,Dadarwala,Neha Ashishkumar,neha.ashishkumar.dadarwala@nbc.ca,EN,firm_client_accounts,dadarwala.nehaashishkumar.uat,NBINIA,ProxyH,,,ManageFirmAndUser_V1.17,TRUE,AAAA-9999,,
NBIN,Dan,Hall,dan.hall@nbc.ca,EN,firm_client_accounts,dan.hall,somagdi4,ProxyH,TestFum97631.QA97631,,AdminAll_V1.17,TRUE,AAAA-9999,"paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload",
NBIN,Dan,PFX,daniel.pereira@bnc.ca,EN,firm_client_accounts,dan.pfx.uat,,ProxyH,,,ManagePostTrade_V1.17,TRUE,AAAA-9999,"compass_r2,questionnaire_applications,soma_servicing,infinite_applications,tools_menu,paper_upload_menu,statements_menu,tax_documents_menu,trade_confirmations_menu",
NBIN,Dan,PTS,daniel.pereira@bnc.ca,EN,firm_client_accounts,dan.pts.uat,,ProxyX,,,ManageOrders_V1.17,TRUE,AAAA-9999,"compass_r2,orders_upload,questionnaire_applications,soma_servicing,infinite_applications,tools_menu,paper_upload_menu,gic_management_menu,statements_menu,tax_documents_menu,trade_confirmations_menu,mf_orders_upload","mf_product,equity_product"
NBIN,Daniel,Giao,daniel.giao@bnc.ca,EN,firm_client_accounts,daniel.giao.uat,NBINIA,ProxyH,,,AdminAll_V1.17,TRUE,AAAA-9999,,
